business_id,week_start_date,transaction_count,transaction_volume,avg_ticket_size
BUS_0409,2024-07-23,163,96291.5,590.75
BUS_0409,2024-07-30,126,57143.38,453.52
BUS_0409,2024-08-06,130,71038.24,546.45
BUS_0409,2024-08-13,155,83221.2,536.91
BUS_0409,2024-08-20,154,70136.63,455.43
BUS_0409,2024-08-27,169,53538.27,316.79
BUS_0409,2024-09-03,156,82016.31,525.75
BUS_0409,2024-09-10,172,86106.82,500.62
BUS_0409,2024-09-17,155,45386.34,292.82
BUS_0409,2024-09-24,154,67448.02,437.97
BUS_0409,2024-10-01,165,96738.33,586.29
BUS_0409,2024-10-08,195,108895.37,558.44
BUS_0409,2024-10-15,141,72461.78,513.91
BUS_0409,2024-10-22,150,69037.6,460.25
BUS_0409,2024-10-29,157,51516.81,328.13
BUS_0409,2024-11-05,210,117573.09,559.87
BUS_0409,2024-11-12,197,80641.23,409.35
BUS_0409,2024-11-19,228,81439.3,357.19
BUS_0409,2024-11-26,239,95189.1,398.28
BUS_0409,2024-12-03,170,99857.95,587.4
BUS_0409,2024-12-10,172,67058.38,389.87
BUS_0409,2024-12-17,133,81294.73,611.24
BUS_0409,2024-12-24,167,84045.51,503.27
BUS_0409,2024-12-31,150,64566.62,430.44
BUS_0409,2025-01-07,129,69187.35,536.34
BUS_0409,2025-01-14,135,71279.51,528.0
BUS_0409,2025-01-21,185,97861.4,528.98
BUS_0409,2025-01-28,192,69488.8,361.92
BUS_0409,2025-02-04,131,61303.78,467.97
BUS_0409,2025-02-11,188,66926.48,355.99
BUS_0409,2025-02-18,194,83586.55,430.86
BUS_0409,2025-02-25,208,105754.6,508.44
BUS_0409,2025-03-04,148,55074.6,372.13
BUS_0409,2025-03-11,127,63399.42,499.21
BUS_0409,2025-03-18,163,88371.7,542.16
BUS_0409,2025-03-25,124,49428.16,398.61
BUS_0409,2025-04-01,177,89565.11,506.02
BUS_0409,2025-04-08,161,,
BUS_0409,2025-04-15,190,,
BUS_0409,2025-04-22,158,81158.36,513.66
BUS_0409,2025-04-29,153,86800.8,567.33
BUS_0409,2025-05-06,236,114116.78,483.55
BUS_0409,2025-05-13,214,112366.3,525.08
BUS_0409,2025-05-20,173,74679.78,431.68
BUS_0409,2025-05-27,154,73437.24,476.87
BUS_0409,2025-06-03,160,74176.84,463.61
BUS_0409,2025-06-10,128,56692.61,442.91
BUS_0409,2025-06-17,176,77557.93,440.67
BUS_0409,2025-06-24,156,72964.3,467.72
BUS_0409,2025-07-01,150,82713.18,551.42
BUS_0409,2025-07-08,145,72667.88,501.16
BUS_0409,2025-07-15,168,60156.19,358.07
BUS_0410,2024-07-23,163,56308.84,345.45
BUS_0410,2024-07-30,153,64793.33,423.49
BUS_0410,2024-08-06,124,62125.68,501.01
BUS_0410,2024-08-13,129,55090.57,427.06
BUS_0410,2024-08-20,112,50670.7,452.42
BUS_0410,2024-08-27,129,65479.67,507.59
BUS_0410,2024-09-03,134,61414.06,458.31
BUS_0410,2024-09-10,146,65614.78,449.42
BUS_0410,2024-09-17,140,72352.18,516.8
BUS_0410,2024-09-24,105,41863.12,398.7
BUS_0410,2024-10-01,191,108251.88,566.76
BUS_0410,2024-10-08,148,69855.04,471.99
BUS_0410,2024-10-15,139,63945.16,460.04
BUS_0410,2024-10-22,125,72951.41,583.61
BUS_0410,2024-10-29,151,48727.78,322.7
BUS_0410,2024-11-05,200,115142.77,575.71
BUS_0410,2024-11-12,177,84972.11,480.07
BUS_0410,2024-11-19,178,83878.26,471.23
BUS_0410,2024-11-26,229,117412.55,512.72
BUS_0410,2024-12-03,164,93544.79,570.4
BUS_0410,2024-12-10,134,49156.38,366.84
BUS_0410,2024-12-17,173,94854.04,548.29
BUS_0410,2024-12-24,105,59872.85,570.22
BUS_0410,2024-12-31,121,52032.96,430.02
BUS_0410,2025-01-07,101,56813.31,562.51
BUS_0410,2025-01-14,100,38222.23,382.22
BUS_0410,2025-01-21,150,56276.89,375.18
BUS_0410,2025-01-28,134,49137.44,366.7
BUS_0410,2025-02-04,208,96402.35,463.47
BUS_0410,2025-02-11,107,46434.03,433.96
BUS_0410,2025-02-18,146,70787.46,484.85
BUS_0410,2025-02-25,129,56869.3,440.85
BUS_0410,2025-03-04,151,74456.06,493.09
BUS_0410,2025-03-11,138,57377.01,415.78
BUS_0410,2025-03-18,157,76080.48,484.59
BUS_0410,2025-03-25,143,64664.98,452.2
BUS_0410,2025-04-01,123,59935.69,487.28
BUS_0410,2025-04-08,145,77592.64,535.12
BUS_0410,2025-04-15,157,52144.17,332.13
BUS_0410,2025-04-22,112,33882.06,302.52
BUS_0410,2025-04-29,214,100438.9,469.34
BUS_0410,2025-05-06,222,143692.06,647.26
BUS_0410,2025-05-13,204,101558.21,497.83
BUS_0410,2025-05-20,118,59016.17,500.14
BUS_0410,2025-05-27,167,89069.71,533.35
BUS_0410,2025-06-03,165,98212.03,595.22
BUS_0410,2025-06-10,155,85222.86,549.82
BUS_0410,2025-06-17,180,88807.96,493.38
BUS_0410,2025-06-24,142,77725.08,547.36
BUS_0410,2025-07-01,180,85062.98,472.57
BUS_0410,2025-07-08,133,88827.56,667.88
BUS_0410,2025-07-15,129,55632.25,431.26
BUS_0411,2024-07-23,122,68115.9,558.33
BUS_0411,2024-07-30,88,24647.48,280.08
BUS_0411,2024-08-06,115,52982.29,460.72
BUS_0411,2024-08-13,121,69919.39,577.85
BUS_0411,2024-08-20,96,46698.7,486.44
BUS_0411,2024-08-27,120,62080.12,517.33
BUS_0411,2024-09-03,110,49333.92,448.49
BUS_0411,2024-09-10,132,57306.95,434.14
BUS_0411,2024-09-17,123,43245.04,351.59
BUS_0411,2024-09-24,105,44307.2,421.97
BUS_0411,2024-10-01,94,45971.35,489.06
BUS_0411,2024-10-08,109,49073.2,450.21
BUS_0411,2024-10-15,140,51774.32,369.82
BUS_0411,2024-10-22,93,31631.67,340.13
BUS_0411,2024-10-29,90,50884.99,565.39
BUS_0411,2024-11-05,107,21209.7,198.22
BUS_0411,2024-11-12,144,51631.96,358.56
BUS_0411,2024-11-19,138,64499.43,467.39
BUS_0411,2024-11-26,160,48699.3,304.37
BUS_0411,2024-12-03,88,30245.05,343.69
BUS_0411,2024-12-10,120,56600.75,471.67
BUS_0411,2024-12-17,99,29826.23,301.28
BUS_0411,2024-12-24,117,63543.42,543.11
BUS_0411,2024-12-31,99,35642.72,360.03
BUS_0411,2025-01-07,94,38712.82,411.84
BUS_0411,2025-01-14,55,15456.94,281.04
BUS_0411,2025-01-21,49,12947.07,264.23
BUS_0411,2025-01-28,125,43120.66,344.97
BUS_0411,2025-02-04,93,45638.72,490.74
BUS_0411,2025-02-11,87,23960.89,275.41
BUS_0411,2025-02-18,89,31231.18,350.91
BUS_0411,2025-02-25,132,41561.34,314.86
BUS_0411,2025-03-04,118,60117.08,509.47
BUS_0411,2025-03-11,110,57275.95,520.69
BUS_0411,2025-03-18,135,59339.96,439.56
BUS_0411,2025-03-25,100,44255.49,442.55
BUS_0411,2025-04-01,113,64945.04,574.73
BUS_0411,2025-04-08,75,23472.3,312.96
BUS_0411,2025-04-15,109,41725.76,382.81
BUS_0411,2025-04-22,112,41128.32,367.22
BUS_0411,2025-04-29,119,26500.23,222.69
BUS_0411,2025-05-06,134,64121.59,478.52
BUS_0411,2025-05-13,139,41550.07,298.92
BUS_0411,2025-05-20,125,,
BUS_0411,2025-05-27,109,33332.62,305.8
BUS_0411,2025-06-03,109,16265.04,149.22
BUS_0411,2025-06-10,101,38925.22,385.4
BUS_0411,2025-06-17,80,36104.44,451.31
BUS_0411,2025-06-24,113,57111.08,505.41
BUS_0411,2025-07-01,85,35918.14,422.57
BUS_0411,2025-07-08,120,53455.85,445.47
BUS_0411,2025-07-15,89,30338.45,340.88
BUS_0412,2024-07-23,118,121712.63,1031.46
BUS_0412,2024-07-30,112,149857.41,1338.01
BUS_0412,2024-08-06,127,150237.53,1182.97
BUS_0412,2024-08-13,95,83104.77,874.79
BUS_0412,2024-08-20,109,129689.77,1189.81
BUS_0412,2024-08-27,130,131199.83,1009.23
BUS_0412,2024-09-03,119,99622.99,837.17
BUS_0412,2024-09-10,121,129149.62,1067.35
BUS_0412,2024-09-17,134,138241.08,1031.65
BUS_0412,2024-09-24,141,160513.13,1138.39
BUS_0412,2024-10-01,113,142464.42,1260.75
BUS_0412,2024-10-08,119,129151.11,1085.3
BUS_0412,2024-10-15,128,186421.53,1456.42
BUS_0412,2024-10-22,129,146104.76,1132.6
BUS_0412,2024-10-29,118,124737.86,1057.1
BUS_0412,2024-11-05,196,227346.82,1159.93
BUS_0412,2024-11-12,161,184576.51,1146.44
BUS_0412,2024-11-19,189,211436.41,1118.71
BUS_0412,2024-11-26,170,194747.76,1145.58
BUS_0412,2024-12-03,163,192669.56,1182.02
BUS_0412,2024-12-10,158,160437.56,1015.43
BUS_0412,2024-12-17,125,165889.62,1327.12
BUS_0412,2024-12-24,135,165983.05,1229.5
BUS_0412,2024-12-31,115,134750.61,1171.74
BUS_0412,2025-01-07,134,115653.62,863.09
BUS_0412,2025-01-14,121,160548.19,1326.84
BUS_0412,2025-01-21,152,200278.45,1317.62
BUS_0412,2025-01-28,153,161794.92,1057.48
BUS_0412,2025-02-04,167,175340.17,1049.94
BUS_0412,2025-02-11,150,167297.18,1115.31
BUS_0412,2025-02-18,164,187106.56,1140.89
BUS_0412,2025-02-25,171,168942.29,987.97
BUS_0412,2025-03-04,169,201601.82,1192.91
BUS_0412,2025-03-11,148,188568.28,1274.11
BUS_0412,2025-03-18,160,182287.42,1139.3
BUS_0412,2025-03-25,165,151646.4,919.07
BUS_0412,2025-04-01,150,184110.16,1227.4
BUS_0412,2025-04-08,157,147026.11,936.47
BUS_0412,2025-04-15,186,199898.05,1074.72
BUS_0412,2025-04-22,150,152622.16,1017.48
BUS_0412,2025-04-29,238,274079.99,1151.6
BUS_0412,2025-05-06,232,256930.26,1107.46
BUS_0412,2025-05-13,239,232793.22,974.03
BUS_0412,2025-05-20,178,195074.14,1095.92
BUS_0412,2025-05-27,186,211719.91,1138.28
BUS_0412,2025-06-03,158,168046.12,1063.58
BUS_0412,2025-06-10,173,166719.22,963.69
BUS_0412,2025-06-17,211,233736.01,1107.75
BUS_0412,2025-06-24,211,186240.56,882.66
BUS_0412,2025-07-01,195,198018.5,1015.48
BUS_0412,2025-07-08,220,208915.52,949.62
BUS_0412,2025-07-15,249,259257.21,1041.19
BUS_0413,2024-07-23,239,,
BUS_0413,2024-07-30,158,25451.34,161.08
BUS_0413,2024-08-06,172,30118.06,175.11
BUS_0413,2024-08-13,195,38775.27,198.85
BUS_0413,2024-08-20,179,59506.28,332.44
BUS_0413,2024-08-27,204,52479.82,257.25
BUS_0413,2024-09-03,226,55126.88,243.92
BUS_0413,2024-09-10,165,35185.69,213.25
BUS_0413,2024-09-17,190,39811.08,209.53
BUS_0413,2024-09-24,187,42124.87,225.27
BUS_0413,2024-10-01,162,48339.39,298.39
BUS_0413,2024-10-08,217,19752.56,91.03
BUS_0413,2024-10-15,185,41401.2,223.79
BUS_0413,2024-10-22,189,27553.84,145.79
BUS_0413,2024-10-29,224,34667.05,154.76
BUS_0413,2024-11-05,316,83714.52,264.92
BUS_0413,2024-11-12,251,46944.35,187.03
BUS_0413,2024-11-19,280,56098.39,200.35
BUS_0413,2024-11-26,250,49853.57,199.41
BUS_0413,2024-12-03,140,28538.35,203.85
BUS_0413,2024-12-10,144,28669.68,199.09
BUS_0413,2024-12-17,154,39620.4,257.28
BUS_0413,2024-12-24,188,44230.81,235.27
BUS_0413,2024-12-31,158,28488.09,180.3
BUS_0413,2025-01-07,108,16527.41,153.03
BUS_0413,2025-01-14,219,49403.04,225.58
BUS_0413,2025-01-21,171,20269.85,118.54
BUS_0413,2025-01-28,162,24434.84,150.83
BUS_0413,2025-02-04,182,43803.48,240.68
BUS_0413,2025-02-11,175,44491.03,254.23
BUS_0413,2025-02-18,174,36005.6,206.93
BUS_0413,2025-02-25,254,50152.6,197.45
BUS_0413,2025-03-04,142,26914.87,189.54
BUS_0413,2025-03-11,175,50732.98,289.9
BUS_0413,2025-03-18,163,39574.41,242.79
BUS_0413,2025-03-25,205,47618.62,232.29
BUS_0413,2025-04-01,172,33779.06,196.39
BUS_0413,2025-04-08,152,29208.86,192.16
BUS_0413,2025-04-15,229,56751.42,247.82
BUS_0413,2025-04-22,177,32005.33,180.82
BUS_0413,2025-04-29,206,31540.96,153.11
BUS_0413,2025-05-06,261,48541.3,185.98
BUS_0413,2025-05-13,166,27631.01,166.45
BUS_0413,2025-05-20,141,32448.47,230.13
BUS_0413,2025-05-27,208,51376.66,247.0
BUS_0413,2025-06-03,196,44490.12,226.99
BUS_0413,2025-06-10,203,55818.3,274.97
BUS_0413,2025-06-17,159,20512.08,129.01
BUS_0413,2025-06-24,171,26317.23,153.9
BUS_0413,2025-07-01,149,29965.34,201.11
BUS_0413,2025-07-08,169,47291.97,279.83
BUS_0413,2025-07-15,138,36538.87,264.77
BUS_0414,2024-07-23,62,109478.77,1765.79
BUS_0414,2024-07-30,63,155493.49,2468.15
BUS_0414,2024-08-06,58,151900.79,2618.98
BUS_0414,2024-08-13,57,125541.88,2202.49
BUS_0414,2024-08-20,55,109516.6,1991.21
BUS_0414,2024-08-27,63,141619.97,2247.94
BUS_0414,2024-09-03,63,160028.39,2540.13
BUS_0414,2024-09-10,63,123975.27,1967.86
BUS_0414,2024-09-17,59,149900.95,2540.69
BUS_0414,2024-09-24,60,168285.02,2804.75
BUS_0414,2024-10-01,68,132914.18,1954.62
BUS_0414,2024-10-08,59,125560.95,2128.15
BUS_0414,2024-10-15,67,147000.55,2194.04
BUS_0414,2024-10-22,74,174052.64,2352.06
BUS_0414,2024-10-29,66,154903.25,2347.02
BUS_0414,2024-11-05,53,126727.36,2391.08
BUS_0414,2024-11-12,59,156285.39,2648.9
BUS_0414,2024-11-19,60,152523.41,2542.06
BUS_0414,2024-11-26,58,155988.11,2689.45
BUS_0414,2024-12-03,66,172461.9,2613.06
BUS_0414,2024-12-10,70,168707.59,2410.11
BUS_0414,2024-12-17,66,170630.13,2585.31
BUS_0414,2024-12-24,61,156762.91,2569.88
BUS_0414,2024-12-31,59,149324.42,2530.92
BUS_0414,2025-01-07,63,154729.93,2456.03
BUS_0414,2025-01-14,59,159922.51,2710.55
BUS_0414,2025-01-21,79,205266.38,2598.31
BUS_0414,2025-01-28,70,148759.88,2125.14
BUS_0414,2025-02-04,69,187306.62,2714.59
BUS_0414,2025-02-11,67,199280.62,2974.34
BUS_0414,2025-02-18,77,156542.61,2033.02
BUS_0414,2025-02-25,75,144370.86,1924.94
BUS_0414,2025-03-04,72,158413.66,2200.19
BUS_0414,2025-03-11,73,172487.31,2362.84
BUS_0414,2025-03-18,86,199427.49,2318.92
BUS_0414,2025-03-25,70,156055.76,2229.37
BUS_0414,2025-04-01,77,222836.76,2893.98
BUS_0414,2025-04-08,88,265270.38,3014.44
BUS_0414,2025-04-15,73,171923.67,2355.12
BUS_0414,2025-04-22,71,200171.66,2819.32
BUS_0414,2025-04-29,69,167320.48,2424.93
BUS_0414,2025-05-06,66,161711.47,2450.17
BUS_0414,2025-05-13,69,138505.04,2007.32
BUS_0414,2025-05-20,77,168623.76,2189.92
BUS_0414,2025-05-27,76,182117.59,2396.28
BUS_0414,2025-06-03,77,161415.91,2096.31
BUS_0414,2025-06-10,72,174585.63,2424.8
BUS_0414,2025-06-17,93,265236.37,2852.0
BUS_0414,2025-06-24,97,243695.49,2512.32
BUS_0414,2025-07-01,90,248896.67,2765.52
BUS_0414,2025-07-08,85,195737.79,2302.8
BUS_0414,2025-07-15,87,174587.43,2006.75
BUS_0415,2024-07-23,144,33122.48,230.02
BUS_0415,2024-07-30,188,46939.78,249.68
BUS_0415,2024-08-06,171,28065.57,164.13
BUS_0415,2024-08-13,180,30875.34,171.53
BUS_0415,2024-08-20,145,35200.86,242.76
BUS_0415,2024-08-27,170,41227.85,242.52
BUS_0415,2024-09-03,141,30219.58,214.32
BUS_0415,2024-09-10,152,45535.1,299.57
BUS_0415,2024-09-17,194,23153.31,119.35
BUS_0415,2024-09-24,200,36969.18,184.85
BUS_0415,2024-10-01,233,55169.96,236.78
BUS_0415,2024-10-08,215,35755.67,166.31
BUS_0415,2024-10-15,205,49219.72,240.1
BUS_0415,2024-10-22,207,49941.94,241.27
BUS_0415,2024-10-29,175,40401.3,230.86
BUS_0415,2024-11-05,259,51530.48,198.96
BUS_0415,2024-11-12,206,51401.26,249.52
BUS_0415,2024-11-19,203,38720.52,190.74
BUS_0415,2024-11-26,251,50773.27,202.28
BUS_0415,2024-12-03,136,23356.29,171.74
BUS_0415,2024-12-10,128,21587.43,168.65
BUS_0415,2024-12-17,161,32803.29,203.75
BUS_0415,2024-12-24,118,24235.5,205.39
BUS_0415,2024-12-31,140,25361.91,181.16
BUS_0415,2025-01-07,147,42019.72,285.85
BUS_0415,2025-01-14,173,50866.49,294.03
BUS_0415,2025-01-21,199,42864.41,215.4
BUS_0415,2025-01-28,162,37103.33,229.03
BUS_0415,2025-02-04,214,35691.41,166.78
BUS_0415,2025-02-11,161,37823.65,234.93
BUS_0415,2025-02-18,156,34982.51,224.25
BUS_0415,2025-02-25,200,37188.02,185.94
BUS_0415,2025-03-04,103,20644.74,200.43
BUS_0415,2025-03-11,124,28868.53,232.81
BUS_0415,2025-03-18,189,23606.46,124.9
BUS_0415,2025-03-25,181,33265.58,183.79
BUS_0415,2025-04-01,157,41013.2,261.23
BUS_0415,2025-04-08,223,40352.5,180.95
BUS_0415,2025-04-15,187,47831.21,255.78
BUS_0415,2025-04-22,167,32842.13,196.66
BUS_0415,2025-04-29,131,,
BUS_0415,2025-05-06,199,43633.5,219.26
BUS_0415,2025-05-13,162,29587.35,182.64
BUS_0415,2025-05-20,162,43430.87,268.09
BUS_0415,2025-05-27,124,29845.97,240.69
BUS_0415,2025-06-03,162,28685.59,177.07
BUS_0415,2025-06-10,173,39648.79,229.18
BUS_0415,2025-06-17,108,25752.74,238.45
BUS_0415,2025-06-24,132,30623.14,231.99
BUS_0415,2025-07-01,215,49828.9,231.76
BUS_0415,2025-07-08,136,26515.62,194.97
BUS_0415,2025-07-15,160,37974.11,237.34
BUS_0416,2024-07-23,48,19695.52,410.32
BUS_0416,2024-07-30,54,15189.18,281.28
BUS_0416,2024-08-06,56,7144.36,127.58
BUS_0416,2024-08-13,33,14698.36,445.4
BUS_0416,2024-08-20,50,10204.23,204.08
BUS_0416,2024-08-27,66,19403.5,293.99
BUS_0416,2024-09-03,56,26799.81,478.57
BUS_0416,2024-09-10,57,19089.09,334.9
BUS_0416,2024-09-17,69,14964.53,216.88
BUS_0416,2024-09-24,53,9095.7,171.62
BUS_0416,2024-10-01,60,7803.83,130.06
BUS_0416,2024-10-08,62,25804.98,416.21
BUS_0416,2024-10-15,52,16252.62,312.55
BUS_0416,2024-10-22,54,21673.47,401.36
BUS_0416,2024-10-29,67,21813.09,325.57
BUS_0416,2024-11-05,50,9555.73,191.11
BUS_0416,2024-11-12,73,28091.36,384.81
BUS_0416,2024-11-19,93,39824.52,428.22
BUS_0416,2024-11-26,75,29913.39,398.85
BUS_0416,2024-12-03,46,18947.62,411.9
BUS_0416,2024-12-10,49,21197.03,432.59
BUS_0416,2024-12-17,50,16491.1,329.82
BUS_0416,2024-12-24,43,18047.95,419.72
BUS_0416,2024-12-31,39,9604.32,246.26
BUS_0416,2025-01-07,36,10555.62,293.21
BUS_0416,2025-01-14,49,19903.96,406.2
BUS_0416,2025-01-21,41,14123.8,344.48
BUS_0416,2025-01-28,64,18622.69,290.98
BUS_0416,2025-02-04,33,9290.38,281.53
BUS_0416,2025-02-11,44,16609.21,377.48
BUS_0416,2025-02-18,56,13435.12,239.91
BUS_0416,2025-02-25,67,23392.22,349.14
BUS_0416,2025-03-04,32,11956.21,373.63
BUS_0416,2025-03-11,42,15591.9,371.24
BUS_0416,2025-03-18,48,14109.24,293.94
BUS_0416,2025-03-25,43,17151.63,398.88
BUS_0416,2025-04-01,50,11278.78,225.58
BUS_0416,2025-04-08,70,21115.43,301.65
BUS_0416,2025-04-15,64,20388.23,318.57
BUS_0416,2025-04-22,46,24177.78,525.6
BUS_0416,2025-04-29,73,29920.8,409.87
BUS_0416,2025-05-06,56,24285.19,433.66
BUS_0416,2025-05-13,75,18110.44,241.47
BUS_0416,2025-05-20,52,19853.62,381.8
BUS_0416,2025-05-27,44,18540.27,421.37
BUS_0416,2025-06-03,39,14157.24,363.01
BUS_0416,2025-06-10,54,17013.95,315.07
BUS_0416,2025-06-17,69,17073.29,247.44
BUS_0416,2025-06-24,49,12961.11,264.51
BUS_0416,2025-07-01,49,12245.86,249.92
BUS_0416,2025-07-08,51,23557.26,461.91
BUS_0416,2025-07-15,32,8114.24,253.57
BUS_0417,2024-07-23,162,35445.28,218.8
BUS_0417,2024-07-30,141,24821.72,176.04
BUS_0417,2024-08-06,112,30214.13,269.77
BUS_0417,2024-08-13,128,26797.64,209.36
BUS_0417,2024-08-20,137,24254.84,177.04
BUS_0417,2024-08-27,115,26764.74,232.74
BUS_0417,2024-09-03,133,10874.06,81.76
BUS_0417,2024-09-10,170,30836.5,181.39
BUS_0417,2024-09-17,108,25107.93,232.48
BUS_0417,2024-09-24,162,15645.26,96.58
BUS_0417,2024-10-01,105,23023.58,219.27
BUS_0417,2024-10-08,155,33303.17,214.86
BUS_0417,2024-10-15,123,18095.21,147.12
BUS_0417,2024-10-22,90,18663.6,207.37
BUS_0417,2024-10-29,106,22087.81,208.38
BUS_0417,2024-11-05,206,45475.21,220.75
BUS_0417,2024-11-12,197,43091.13,218.74
BUS_0417,2024-11-19,164,36834.36,224.6
BUS_0417,2024-11-26,223,28003.12,125.57
BUS_0417,2024-12-03,57,10010.05,175.61
BUS_0417,2024-12-10,109,24372.58,223.6
BUS_0417,2024-12-17,92,10085.63,109.63
BUS_0417,2024-12-24,114,18852.32,165.37
BUS_0417,2024-12-31,102,18617.42,182.52
BUS_0417,2025-01-07,72,16678.98,231.65
BUS_0417,2025-01-14,102,24228.81,237.54
BUS_0417,2025-01-21,134,35138.55,262.23
BUS_0417,2025-01-28,90,,
BUS_0417,2025-02-04,133,28266.71,212.53
BUS_0417,2025-02-11,102,10976.82,107.62
BUS_0417,2025-02-18,69,10775.93,156.17
BUS_0417,2025-02-25,114,14354.0,125.91
BUS_0417,2025-03-04,98,15910.11,162.35
BUS_0417,2025-03-11,106,21533.84,203.15
BUS_0417,2025-03-18,89,23491.26,263.95
BUS_0417,2025-03-25,95,15512.59,163.29
BUS_0417,2025-04-01,103,18679.69,181.36
BUS_0417,2025-04-08,107,23187.16,216.7
BUS_0417,2025-04-15,128,19015.77,148.56
BUS_0417,2025-04-22,103,17519.67,170.09
BUS_0417,2025-04-29,198,31299.18,158.08
BUS_0417,2025-05-06,112,19292.78,172.26
BUS_0417,2025-05-13,197,30692.49,155.8
BUS_0417,2025-05-20,92,25300.31,275.0
BUS_0417,2025-05-27,76,13690.35,180.14
BUS_0417,2025-06-03,71,16885.15,237.82
BUS_0417,2025-06-10,99,22334.0,225.6
BUS_0417,2025-06-17,125,15241.21,121.93
BUS_0417,2025-06-24,122,17755.63,145.54
BUS_0417,2025-07-01,132,23907.05,181.11
BUS_0417,2025-07-08,77,13676.14,177.61
BUS_0417,2025-07-15,122,28007.11,229.57
BUS_0418,2024-07-23,262,57161.73,218.17
BUS_0418,2024-07-30,203,49948.46,246.05
BUS_0418,2024-08-06,265,38144.9,143.94
BUS_0418,2024-08-13,186,46700.42,251.08
BUS_0418,2024-08-20,240,31697.95,132.07
BUS_0418,2024-08-27,283,44173.62,156.09
BUS_0418,2024-09-03,233,50418.99,216.39
BUS_0418,2024-09-10,235,59459.62,253.02
BUS_0418,2024-09-17,218,55329.6,253.81
BUS_0418,2024-09-24,252,52612.07,208.78
BUS_0418,2024-10-01,273,56275.61,206.14
BUS_0418,2024-10-08,212,31280.58,147.55
BUS_0418,2024-10-15,231,40116.25,173.66
BUS_0418,2024-10-22,209,43064.53,206.05
BUS_0418,2024-10-29,261,56825.73,217.72
BUS_0418,2024-11-05,288,64292.96,223.24
BUS_0418,2024-11-12,329,66538.26,202.24
BUS_0418,2024-11-19,311,57693.26,185.51
BUS_0418,2024-11-26,287,59134.96,206.05
BUS_0418,2024-12-03,271,60843.68,224.52
BUS_0418,2024-12-10,179,54454.52,304.22
BUS_0418,2024-12-17,222,38788.07,174.72
BUS_0418,2024-12-24,187,48265.68,258.11
BUS_0418,2024-12-31,211,55283.42,262.01
BUS_0418,2025-01-07,220,53706.33,244.12
BUS_0418,2025-01-14,162,40214.93,248.24
BUS_0418,2025-01-21,185,22045.7,119.17
BUS_0418,2025-01-28,169,44008.91,260.41
BUS_0418,2025-02-04,192,36605.83,190.66
BUS_0418,2025-02-11,237,45435.8,191.71
BUS_0418,2025-02-18,206,52521.5,254.96
BUS_0418,2025-02-25,239,52097.4,217.98
BUS_0418,2025-03-04,229,43131.54,188.35
BUS_0418,2025-03-11,193,36211.45,187.62
BUS_0418,2025-03-18,211,46330.13,219.57
BUS_0418,2025-03-25,165,30351.39,183.95
BUS_0418,2025-04-01,241,49162.88,204.0
BUS_0418,2025-04-08,186,53551.87,287.91
BUS_0418,2025-04-15,246,62676.55,254.78
BUS_0418,2025-04-22,164,34199.93,208.54
BUS_0418,2025-04-29,282,70069.16,248.47
BUS_0418,2025-05-06,271,66311.6,244.69
BUS_0418,2025-05-13,281,59300.01,211.03
BUS_0418,2025-05-20,244,55757.36,228.51
BUS_0418,2025-05-27,201,46924.48,233.46
BUS_0418,2025-06-03,232,,
BUS_0418,2025-06-10,218,55846.26,256.18
BUS_0418,2025-06-17,277,60769.19,219.38
BUS_0418,2025-06-24,240,57249.72,238.54
BUS_0418,2025-07-01,237,44746.72,188.8
BUS_0418,2025-07-08,207,55143.7,266.39
BUS_0418,2025-07-15,223,47929.95,214.93
BUS_0419,2024-07-23,366,106324.09,290.5
BUS_0419,2024-07-30,321,,
BUS_0419,2024-08-06,413,116947.3,283.17
BUS_0419,2024-08-13,426,119920.55,281.5
BUS_0419,2024-08-20,368,104923.82,285.12
BUS_0419,2024-08-27,393,97747.6,248.72
BUS_0419,2024-09-03,380,90624.7,238.49
BUS_0419,2024-09-10,389,107459.74,276.25
BUS_0419,2024-09-17,409,108029.09,264.13
BUS_0419,2024-09-24,410,113643.56,277.18
BUS_0419,2024-10-01,342,82647.12,241.66
BUS_0419,2024-10-08,370,85818.07,231.94
BUS_0419,2024-10-15,398,90597.03,227.63
BUS_0419,2024-10-22,372,91052.87,244.77
BUS_0419,2024-10-29,455,104519.7,229.71
BUS_0419,2024-11-05,524,141350.31,269.75
BUS_0419,2024-11-12,554,146760.96,264.91
BUS_0419,2024-11-19,490,132588.51,270.59
BUS_0419,2024-11-26,549,142907.5,260.31
BUS_0419,2024-12-03,469,143891.48,306.8
BUS_0419,2024-12-10,424,127960.28,301.79
BUS_0419,2024-12-17,445,119433.73,268.39
BUS_0419,2024-12-24,367,88068.34,239.97
BUS_0419,2024-12-31,416,103665.88,249.2
BUS_0419,2025-01-07,387,96418.84,249.14
BUS_0419,2025-01-14,421,110371.24,262.16
BUS_0419,2025-01-21,430,97360.79,226.42
BUS_0419,2025-01-28,437,,
BUS_0419,2025-02-04,421,126548.76,300.59
BUS_0419,2025-02-11,371,83480.87,225.02
BUS_0419,2025-02-18,436,106984.19,245.38
BUS_0419,2025-02-25,474,122141.45,257.68
BUS_0419,2025-03-04,520,134278.78,258.23
BUS_0419,2025-03-11,413,125456.28,303.77
BUS_0419,2025-03-18,499,144313.69,289.21
BUS_0419,2025-03-25,448,108521.95,242.24
BUS_0419,2025-04-01,455,121702.66,267.48
