business_id,week_start_date,follower_count,engagement_rate,posts_count
BUS_0295,2025-06-03,2280,0.061,3
BUS_0295,2025-06-10,2317,0.0659,7
BUS_0295,2025-06-17,2345,0.0677,1
BUS_0295,2025-06-24,2378,0.0639,1
BUS_0295,2025-07-01,2384,0.0481,4
BUS_0295,2025-07-08,2380,0.0554,2
BUS_0295,2025-07-15,2394,0.0493,7
BUS_0296,2024-07-23,836,0.0493,2
BUS_0296,2024-07-30,842,0.0463,1
BUS_0296,2024-08-06,834,0.0423,2
BUS_0296,2024-08-13,834,0.03,3
BUS_0296,2024-08-20,841,0.0347,2
BUS_0296,2024-08-27,842,0.0432,2
BUS_0296,2024-09-03,843,0.0382,0
BUS_0296,2024-09-10,849,0.0523,2
BUS_0296,2024-09-17,854,0.0441,2
BUS_0296,2024-09-24,862,0.0378,4
BUS_0296,2024-10-01,869,0.0322,3
BUS_0296,2024-10-08,879,0.0464,1
BUS_0296,2024-10-15,882,0.0375,0
BUS_0296,2024-10-22,890,0.0382,4
BUS_0296,2024-10-29,898,0.042,0
BUS_0296,2024-11-05,911,0.0431,3
BUS_0296,2024-11-12,914,0.0332,1
BUS_0296,2024-11-19,915,0.0443,2
BUS_0296,2024-11-26,916,0.043,2
BUS_0296,2024-12-03,925,0.0427,0
BUS_0296,2024-12-10,928,0.0482,3
BUS_0296,2024-12-17,939,0.0469,2
BUS_0296,2024-12-24,938,0.0335,0
BUS_0296,2024-12-31,937,,2
BUS_0296,2025-01-07,948,0.0452,2
BUS_0296,2025-01-14,953,0.0469,1
BUS_0296,2025-01-21,951,0.0436,1
BUS_0296,2025-01-28,958,0.052,2
BUS_0296,2025-02-04,962,0.0253,2
BUS_0296,2025-02-11,965,0.037,1
BUS_0296,2025-02-18,970,0.0394,2
BUS_0296,2025-02-25,981,0.04,2
BUS_0296,2025-03-04,985,,3
BUS_0296,2025-03-11,999,0.0385,1
BUS_0296,2025-03-18,1002,0.0441,2
BUS_0296,2025-03-25,1005,0.0452,2
BUS_0296,2025-04-01,1007,0.0377,2
BUS_0296,2025-04-08,1012,0.0378,3
BUS_0296,2025-04-15,1004,0.0458,5
BUS_0296,2025-04-22,1011,0.0542,0
BUS_0296,2025-04-29,1011,0.0302,0
BUS_0296,2025-05-06,1014,0.0368,0
BUS_0296,2025-05-13,1009,0.0388,1
BUS_0296,2025-05-20,1015,0.0468,0
BUS_0296,2025-05-27,1019,0.0323,1
BUS_0296,2025-06-03,1026,0.0396,1
BUS_0296,2025-06-10,1040,0.0435,3
BUS_0296,2025-06-17,1038,0.0467,5
BUS_0296,2025-06-24,1042,0.0305,1
BUS_0296,2025-07-01,1037,0.0389,0
BUS_0296,2025-07-08,1043,0.0417,1
BUS_0296,2025-07-15,1044,0.0429,1
BUS_0297,2024-07-23,1309,0.0508,0
BUS_0297,2024-07-30,1320,0.0451,1
BUS_0297,2024-08-06,1321,0.0479,0
BUS_0297,2024-08-13,1331,,0
BUS_0297,2024-08-20,1341,0.0543,3
BUS_0297,2024-08-27,1358,0.0343,3
BUS_0297,2024-09-03,1374,0.064,3
BUS_0297,2024-09-10,1380,0.0441,2
BUS_0297,2024-09-17,1395,0.0383,4
BUS_0297,2024-09-24,1409,0.0448,2
BUS_0297,2024-10-01,1420,0.047,1
BUS_0297,2024-10-08,1436,0.0464,5
BUS_0297,2024-10-15,1458,0.0429,0
BUS_0297,2024-10-22,1470,0.0439,3
BUS_0297,2024-10-29,1472,0.0591,1
BUS_0297,2024-11-05,1487,0.0377,5
BUS_0297,2024-11-12,1498,0.0532,3
BUS_0297,2024-11-19,1501,0.056,3
BUS_0297,2024-11-26,1507,0.0466,6
BUS_0297,2024-12-03,1499,0.0491,3
BUS_0297,2024-12-10,1506,0.046,3
BUS_0297,2024-12-17,1513,0.0468,2
BUS_0297,2024-12-24,1516,0.0496,3
BUS_0297,2024-12-31,1525,0.0414,3
BUS_0297,2025-01-07,1549,0.0484,1
BUS_0297,2025-01-14,1564,0.0486,3
BUS_0297,2025-01-21,1574,0.0609,4
BUS_0297,2025-01-28,1572,0.0402,2
BUS_0297,2025-02-04,1582,0.0462,1
BUS_0297,2025-02-11,1570,0.0428,2
BUS_0297,2025-02-18,1588,0.0381,3
BUS_0297,2025-02-25,1602,0.0505,4
BUS_0297,2025-03-04,1616,0.0418,1
BUS_0297,2025-03-11,1635,0.0572,2
BUS_0297,2025-03-18,1649,0.0443,2
BUS_0297,2025-03-25,1662,0.0584,3
BUS_0297,2025-04-01,1665,0.038,4
BUS_0297,2025-04-08,1670,0.0514,1
BUS_0297,2025-04-15,1682,0.0535,4
BUS_0297,2025-04-22,1698,0.0478,5
BUS_0297,2025-04-29,1716,0.0356,2
BUS_0297,2025-05-06,1726,0.0403,2
BUS_0297,2025-05-13,1747,0.0421,2
BUS_0297,2025-05-20,1774,0.0446,2
BUS_0297,2025-05-27,1794,0.0534,3
BUS_0297,2025-06-03,1803,0.0519,4
BUS_0297,2025-06-10,1808,0.0513,3
BUS_0297,2025-06-17,1822,0.0514,2
BUS_0297,2025-06-24,1839,0.0555,3
BUS_0297,2025-07-01,1869,0.0498,1
BUS_0297,2025-07-08,1894,0.0478,4
BUS_0297,2025-07-15,1910,0.0386,2
BUS_0298,2024-07-23,1230,0.068,3
BUS_0298,2024-07-30,1252,0.0712,1
BUS_0298,2024-08-06,1264,,2
BUS_0298,2024-08-13,1282,0.06,2
BUS_0298,2024-08-20,1291,0.0715,2
BUS_0298,2024-08-27,1306,0.0649,4
BUS_0298,2024-09-03,1313,0.0616,1
BUS_0298,2024-09-10,1328,,2
BUS_0298,2024-09-17,1348,0.0524,2
BUS_0298,2024-09-24,1357,0.0485,6
BUS_0298,2024-10-01,1377,0.0421,3
BUS_0298,2024-10-08,1382,0.0592,3
BUS_0298,2024-10-15,1395,0.0406,4
BUS_0298,2024-10-22,1401,0.0488,4
BUS_0298,2024-10-29,1414,0.0614,2
BUS_0298,2024-11-05,1428,0.0552,2
BUS_0298,2024-11-12,1448,0.0704,3
BUS_0298,2024-11-19,1469,0.0593,0
BUS_0298,2024-11-26,1490,0.0563,3
BUS_0298,2024-12-03,1513,0.062,2
BUS_0298,2024-12-10,1533,0.0692,1
BUS_0298,2024-12-17,1553,0.0508,4
BUS_0298,2024-12-24,1578,0.0653,4
BUS_0298,2024-12-31,1585,0.0671,4
BUS_0298,2025-01-07,1610,0.0716,2
BUS_0298,2025-01-14,1625,0.0626,5
BUS_0298,2025-01-21,1645,0.0634,1
BUS_0298,2025-01-28,1654,0.0617,3
BUS_0298,2025-02-04,1680,0.0661,3
BUS_0298,2025-02-11,1692,,3
BUS_0298,2025-02-18,1711,0.0814,2
BUS_0298,2025-02-25,1728,0.0557,6
BUS_0298,2025-03-04,1748,0.0543,5
BUS_0298,2025-03-11,1756,0.0547,5
BUS_0298,2025-03-18,1773,0.0623,2
BUS_0298,2025-03-25,1787,0.0576,3
BUS_0298,2025-04-01,1825,0.0665,7
BUS_0298,2025-04-08,1864,0.0752,2
BUS_0298,2025-04-15,1882,0.0684,5
BUS_0298,2025-04-22,1921,0.0601,4
BUS_0298,2025-04-29,1932,0.0628,3
BUS_0298,2025-05-06,1947,0.0466,1
BUS_0298,2025-05-13,1961,0.0541,2
BUS_0298,2025-05-20,1994,0.0548,3
BUS_0298,2025-05-27,2026,0.0755,4
BUS_0298,2025-06-03,2052,0.0599,4
BUS_0298,2025-06-10,2088,0.059,5
BUS_0298,2025-06-17,2123,0.0633,3
BUS_0298,2025-06-24,2163,0.0648,5
BUS_0298,2025-07-01,2178,0.047,7
BUS_0298,2025-07-08,2203,0.0657,2
BUS_0298,2025-07-15,2236,0.0597,6
BUS_0299,2024-07-23,693,0.0376,2
BUS_0299,2024-07-30,694,0.0354,1
BUS_0299,2024-08-06,699,0.0396,2
BUS_0299,2024-08-13,705,0.036,0
BUS_0299,2024-08-20,701,0.0408,0
BUS_0299,2024-08-27,696,0.0383,2
BUS_0299,2024-09-03,693,0.0407,0
BUS_0299,2024-09-10,692,0.0378,4
BUS_0299,2024-09-17,694,0.0341,1
BUS_0299,2024-09-24,693,0.0288,0
BUS_0299,2024-10-01,697,0.0408,0
BUS_0299,2024-10-08,695,0.0344,2
BUS_0299,2024-10-15,696,0.0345,3
BUS_0299,2024-10-22,699,0.0324,0
BUS_0299,2024-10-29,703,,1
BUS_0299,2024-11-05,702,0.0355,0
BUS_0299,2024-11-12,702,0.0314,2
BUS_0299,2024-11-19,698,0.0326,1
BUS_0299,2024-11-26,697,0.0476,1
BUS_0299,2024-12-03,705,0.0357,0
BUS_0299,2024-12-10,703,0.0428,6
BUS_0299,2024-12-17,706,0.0315,2
BUS_0299,2024-12-24,707,0.038,1
BUS_0299,2024-12-31,705,0.0329,1
BUS_0299,2025-01-07,703,0.0334,1
BUS_0299,2025-01-14,705,0.0371,0
BUS_0299,2025-01-21,710,0.0388,3
BUS_0299,2025-01-28,710,0.0352,0
BUS_0299,2025-02-04,715,0.0383,2
BUS_0299,2025-02-11,721,0.0375,1
BUS_0299,2025-02-18,721,0.0382,1
BUS_0299,2025-02-25,721,0.0339,3
BUS_0299,2025-03-04,725,0.0396,1
BUS_0299,2025-03-11,724,0.0344,2
BUS_0299,2025-03-18,727,0.0261,1
BUS_0299,2025-03-25,734,0.0446,2
BUS_0299,2025-04-01,740,0.0347,0
BUS_0299,2025-04-08,742,0.0499,3
BUS_0299,2025-04-15,743,0.0378,1
BUS_0299,2025-04-22,742,0.0332,1
BUS_0299,2025-04-29,751,0.0371,4
BUS_0299,2025-05-06,747,0.0384,1
BUS_0299,2025-05-13,747,0.0434,1
BUS_0299,2025-05-20,745,0.033,0
BUS_0299,2025-05-27,747,0.0316,1
BUS_0299,2025-06-03,749,0.043,0
BUS_0299,2025-06-10,751,0.0409,0
BUS_0299,2025-06-17,756,0.0299,0
BUS_0299,2025-06-24,751,0.0296,0
BUS_0299,2025-07-01,754,0.0395,0
BUS_0299,2025-07-08,752,0.0305,0
BUS_0299,2025-07-15,750,0.0328,0
BUS_0300,2024-07-23,618,0.0368,1
BUS_0300,2024-07-30,619,0.0318,2
BUS_0300,2024-08-06,620,0.0336,0
BUS_0300,2024-08-13,620,0.0408,1
BUS_0300,2024-08-20,617,0.0268,1
BUS_0300,2024-08-27,622,0.0343,3
BUS_0300,2024-09-03,632,,0
BUS_0300,2024-09-10,634,0.0363,2
BUS_0300,2024-09-17,639,0.0342,0
BUS_0300,2024-09-24,638,0.0268,3
BUS_0300,2024-10-01,637,0.0379,1
BUS_0300,2024-10-08,641,0.0274,1
BUS_0300,2024-10-15,645,0.0351,4
BUS_0300,2024-10-22,647,0.0367,1
BUS_0300,2024-10-29,647,0.028,2
BUS_0300,2024-11-05,648,0.0332,1
BUS_0300,2024-11-12,646,0.0284,4
BUS_0300,2024-11-19,651,0.0387,1
BUS_0300,2024-11-26,651,0.0413,0
BUS_0300,2024-12-03,654,0.0303,4
BUS_0300,2024-12-10,652,0.0313,1
BUS_0300,2024-12-17,649,0.0414,3
BUS_0300,2024-12-24,648,,1
BUS_0300,2024-12-31,655,0.0294,1
BUS_0300,2025-01-07,651,0.0388,2
BUS_0300,2025-01-14,653,0.0326,0
BUS_0300,2025-01-21,657,0.0344,3
BUS_0300,2025-01-28,658,0.0284,3
BUS_0300,2025-02-04,654,0.0338,0
BUS_0300,2025-02-11,652,0.0285,2
BUS_0300,2025-02-18,649,0.036,0
BUS_0300,2025-02-25,650,0.0352,2
BUS_0300,2025-03-04,652,0.0292,0
BUS_0300,2025-03-11,656,0.0266,0
BUS_0300,2025-03-18,656,0.022,1
BUS_0300,2025-03-25,657,0.037,0
BUS_0300,2025-04-01,659,0.0409,0
BUS_0300,2025-04-08,658,0.0349,0
BUS_0300,2025-04-15,656,0.0318,0
BUS_0300,2025-04-22,659,0.0308,1
BUS_0300,2025-04-29,659,0.0254,0
BUS_0300,2025-05-06,656,0.0335,1
BUS_0300,2025-05-13,651,0.0314,1
BUS_0300,2025-05-20,651,0.0306,2
BUS_0300,2025-05-27,652,,0
BUS_0300,2025-06-03,649,0.0406,1
BUS_0300,2025-06-10,651,,1
BUS_0300,2025-06-17,652,0.0356,0
BUS_0300,2025-06-24,653,0.0211,1
BUS_0300,2025-07-01,646,,0
BUS_0300,2025-07-08,642,0.0268,0
BUS_0300,2025-07-15,642,0.0366,1
BUS_0301,2024-07-23,1416,0.0466,3
BUS_0301,2024-07-30,1431,0.0471,2
BUS_0301,2024-08-06,1435,0.0491,4
BUS_0301,2024-08-13,1457,0.0523,1
BUS_0301,2024-08-20,1468,,4
BUS_0301,2024-08-27,1481,0.0714,5
BUS_0301,2024-09-03,1487,0.0635,0
BUS_0301,2024-09-10,1500,0.0673,3
BUS_0301,2024-09-17,1524,0.0553,3
BUS_0301,2024-09-24,1542,0.0537,6
BUS_0301,2024-10-01,1561,0.0469,3
BUS_0301,2024-10-08,1587,0.0516,2
BUS_0301,2024-10-15,1590,0.0537,4
BUS_0301,2024-10-22,1593,0.0436,3
BUS_0301,2024-10-29,1619,0.0736,3
BUS_0301,2024-11-05,1638,0.0642,1
BUS_0301,2024-11-12,1663,0.0538,2
BUS_0301,2024-11-19,1693,0.0633,7
BUS_0301,2024-11-26,1703,0.0554,1
BUS_0301,2024-12-03,1737,0.0508,4
BUS_0301,2024-12-10,1757,0.057,1
BUS_0301,2024-12-17,1774,0.0509,1
BUS_0301,2024-12-24,1775,0.0547,6
BUS_0301,2024-12-31,1788,0.0549,3
BUS_0301,2025-01-07,1807,0.0585,1
BUS_0301,2025-01-14,1843,,2
BUS_0301,2025-01-21,1854,0.0541,2
BUS_0301,2025-01-28,1893,0.0486,5
BUS_0301,2025-02-04,1915,0.0597,1
BUS_0301,2025-02-11,1930,0.0585,3
BUS_0301,2025-02-18,1963,0.0519,3
BUS_0301,2025-02-25,1985,0.0529,5
BUS_0301,2025-03-04,2006,0.0491,3
BUS_0301,2025-03-11,2030,0.0536,2
BUS_0301,2025-03-18,2066,0.0491,6
BUS_0301,2025-03-25,2090,0.0662,4
BUS_0301,2025-04-01,2110,0.0524,3
BUS_0301,2025-04-08,2118,0.0548,3
BUS_0301,2025-04-15,2172,0.0654,3
BUS_0301,2025-04-22,2198,0.042,0
BUS_0301,2025-04-29,2223,0.0562,2
BUS_0301,2025-05-06,2257,0.0499,0
BUS_0301,2025-05-13,2255,0.0593,6
BUS_0301,2025-05-20,2265,0.0589,4
BUS_0301,2025-05-27,2296,0.0456,3
BUS_0301,2025-06-03,2313,0.0531,1
BUS_0301,2025-06-10,2347,0.0519,1
BUS_0301,2025-06-17,2361,,4
BUS_0301,2025-06-24,2388,0.061,2
BUS_0301,2025-07-01,2410,0.0609,3
BUS_0301,2025-07-08,2435,0.0595,0
BUS_0301,2025-07-15,2465,0.0585,4
BUS_0303,2024-07-23,977,0.0516,4
BUS_0303,2024-07-30,989,,2
BUS_0303,2024-08-06,1006,0.0541,3
BUS_0303,2024-08-13,1013,0.0481,4
BUS_0303,2024-08-20,1016,0.0452,2
BUS_0303,2024-08-27,1027,0.0508,2
BUS_0303,2024-09-03,1025,0.0454,2
BUS_0303,2024-09-10,1038,0.0422,3
BUS_0303,2024-09-17,1047,0.0627,3
BUS_0303,2024-09-24,1058,0.0481,3
BUS_0303,2024-10-01,1057,0.048,3
BUS_0303,2024-10-08,1066,0.0337,3
BUS_0303,2024-10-15,1074,0.0531,1
BUS_0303,2024-10-22,1081,0.0626,2
BUS_0303,2024-10-29,1096,0.0424,2
BUS_0303,2024-11-05,1099,0.0535,1
BUS_0303,2024-11-12,1103,0.0487,3
BUS_0303,2024-11-19,1107,0.0421,1
BUS_0303,2024-11-26,1117,0.0486,1
BUS_0303,2024-12-03,1120,0.0508,0
BUS_0303,2024-12-10,1133,0.0454,3
BUS_0303,2024-12-17,1138,0.0477,4
BUS_0303,2024-12-24,1148,0.0498,2
BUS_0303,2024-12-31,1164,0.0379,2
BUS_0303,2025-01-07,1171,0.0537,5
BUS_0303,2025-01-14,1172,0.0578,1
BUS_0303,2025-01-21,1185,0.0565,4
BUS_0303,2025-01-28,1187,0.0449,4
BUS_0303,2025-02-04,1195,0.049,3
BUS_0303,2025-02-11,1208,0.051,4
BUS_0303,2025-02-18,1218,0.0553,7
BUS_0303,2025-02-25,1229,0.038,3
BUS_0303,2025-03-04,1242,0.0446,4
BUS_0303,2025-03-11,1244,0.0488,2
BUS_0303,2025-03-18,1251,0.0643,2
BUS_0303,2025-03-25,1254,,3
BUS_0303,2025-04-01,1256,0.0494,3
BUS_0303,2025-04-08,1270,0.045,4
BUS_0303,2025-04-15,1283,0.0396,1
BUS_0303,2025-04-22,1301,0.0429,0
BUS_0303,2025-04-29,1315,0.0332,4
BUS_0303,2025-05-06,1322,0.0397,3
BUS_0303,2025-05-13,1325,0.042,3
BUS_0303,2025-05-20,1334,0.0635,2
BUS_0303,2025-05-27,1345,0.0518,3
BUS_0303,2025-06-03,1362,0.0424,2
BUS_0303,2025-06-10,1371,0.0567,3
BUS_0303,2025-06-17,1380,0.058,3
BUS_0303,2025-06-24,1378,0.0559,3
BUS_0303,2025-07-01,1388,0.0548,3
BUS_0303,2025-07-08,1401,0.0513,4
BUS_0303,2025-07-15,1403,0.0367,2
BUS_0304,2024-07-23,791,,2
BUS_0304,2024-07-30,789,0.0274,1
BUS_0304,2024-08-06,793,0.0212,1
BUS_0304,2024-08-13,792,0.0317,4
BUS_0304,2024-08-20,798,0.0213,1
BUS_0304,2024-08-27,796,0.0233,0
BUS_0304,2024-09-03,794,0.0261,2
BUS_0304,2024-09-10,791,0.0283,1
BUS_0304,2024-09-17,790,0.0218,3
BUS_0304,2024-09-24,790,0.0278,2
BUS_0304,2024-10-01,790,0.0286,3
BUS_0304,2024-10-08,796,0.0255,0
BUS_0304,2024-10-15,796,0.0302,0
BUS_0304,2024-10-22,794,0.0234,0
BUS_0304,2024-10-29,791,0.0275,2
BUS_0304,2024-11-05,792,0.0197,0
BUS_0304,2024-11-12,787,0.0285,1
BUS_0304,2024-11-19,786,0.0302,1
BUS_0304,2024-11-26,781,0.023,2
BUS_0304,2024-12-03,782,0.0256,1
BUS_0304,2024-12-10,778,0.0323,1
BUS_0304,2024-12-17,774,0.022,0
BUS_0304,2024-12-24,769,0.024,1
BUS_0304,2024-12-31,767,0.0265,3
BUS_0304,2025-01-07,761,0.0261,1
BUS_0304,2025-01-14,761,0.0279,1
BUS_0304,2025-01-21,757,0.0212,3
BUS_0304,2025-01-28,761,0.0289,1
BUS_0304,2025-02-04,758,0.0293,1
BUS_0304,2025-02-11,758,0.0257,2
BUS_0304,2025-02-18,756,0.0165,2
BUS_0304,2025-02-25,756,,0
BUS_0304,2025-03-04,753,0.0201,0
BUS_0304,2025-03-11,748,0.0288,0
BUS_0304,2025-03-18,744,0.0314,1
BUS_0304,2025-03-25,737,,1
BUS_0304,2025-04-01,728,0.0179,0
BUS_0304,2025-04-08,718,0.0176,1
BUS_0304,2025-04-15,720,0.0208,0
BUS_0304,2025-04-22,725,0.0236,1
BUS_0304,2025-04-29,719,0.0279,1
BUS_0304,2025-05-06,717,0.0289,0
BUS_0304,2025-05-13,723,0.0281,0
BUS_0304,2025-05-20,724,0.0269,0
BUS_0304,2025-05-27,722,0.023,0
BUS_0304,2025-06-03,714,0.0305,0
BUS_0304,2025-06-10,709,0.0282,0
BUS_0304,2025-06-17,707,0.0203,1
BUS_0304,2025-06-24,705,0.0277,2
BUS_0304,2025-07-01,701,0.0249,1
BUS_0304,2025-07-08,701,0.0236,0
BUS_0304,2025-07-15,692,0.0257,0
BUS_0305,2024-07-23,383,0.0063,0
BUS_0305,2024-07-30,379,0.0088,0
BUS_0305,2024-08-06,374,0.0074,0
BUS_0305,2024-08-13,368,0.0083,0
BUS_0305,2024-08-20,363,0.0092,0
BUS_0305,2024-08-27,359,0.0072,0
BUS_0305,2024-09-03,355,0.007,0
BUS_0305,2024-09-10,348,0.0067,0
BUS_0305,2024-09-17,345,0.007,0
BUS_0305,2024-09-24,343,0.0078,1
BUS_0305,2024-10-01,337,0.0091,0
BUS_0305,2024-10-08,333,0.0083,0
BUS_0305,2024-10-15,328,0.008,0
BUS_0305,2024-10-22,325,0.0086,0
BUS_0305,2024-10-29,321,0.0092,0
BUS_0305,2024-11-05,317,0.0099,0
BUS_0305,2024-11-12,315,0.0108,0
BUS_0305,2024-11-19,310,0.0095,0
BUS_0305,2024-11-26,307,0.0059,0
BUS_0305,2024-12-03,303,0.0088,0
BUS_0305,2024-12-10,300,,0
BUS_0305,2024-12-17,300,0.0069,0
BUS_0305,2024-12-24,300,0.0072,0
BUS_0305,2024-12-31,298,0.0106,1
BUS_0305,2025-01-07,295,0.0089,0
BUS_0305,2025-01-14,289,0.0085,0
BUS_0305,2025-01-21,287,0.008,0
BUS_0305,2025-01-28,284,0.009,0
BUS_0305,2025-02-04,281,0.0085,0
BUS_0305,2025-02-11,277,0.0112,0
BUS_0305,2025-02-18,273,0.0066,0
BUS_0305,2025-02-25,272,0.006,0
BUS_0305,2025-03-04,266,0.0065,0
BUS_0305,2025-03-11,265,,0
BUS_0305,2025-03-18,263,,0
BUS_0305,2025-03-25,260,,0
BUS_0305,2025-04-01,257,0.0079,1
BUS_0305,2025-04-08,256,0.0087,0
BUS_0305,2025-04-15,253,0.0079,0
BUS_0305,2025-04-22,248,0.0089,0
BUS_0305,2025-04-29,247,0.0081,0
BUS_0305,2025-05-06,244,0.0077,1
BUS_0305,2025-05-13,241,0.008,0
BUS_0305,2025-05-20,238,0.0075,0
BUS_0305,2025-05-27,235,0.0086,0
BUS_0305,2025-06-03,234,0.0096,0
BUS_0305,2025-06-10,232,0.0083,0
BUS_0305,2025-06-17,228,0.0064,0
BUS_0305,2025-06-24,225,0.0091,0
BUS_0305,2025-07-01,221,0.0078,0
BUS_0305,2025-07-08,219,0.0084,0
BUS_0305,2025-07-15,219,0.0079,0
BUS_0306,2024-07-23,1369,0.0507,2
BUS_0306,2024-07-30,1386,0.0541,2
BUS_0306,2024-08-06,1391,,5
BUS_0306,2024-08-13,1392,0.0465,3
BUS_0306,2024-08-20,1399,0.0512,4
BUS_0306,2024-08-27,1434,0.0518,2
BUS_0306,2024-09-03,1447,0.0461,3
BUS_0306,2024-09-10,1472,0.0459,7
BUS_0306,2024-09-17,1488,0.0368,3
BUS_0306,2024-09-24,1509,0.0466,4
BUS_0306,2024-10-01,1534,0.0582,5
BUS_0306,2024-10-08,1574,,3
BUS_0306,2024-10-15,1602,0.0511,2
BUS_0306,2024-10-22,1623,0.0498,5
BUS_0306,2024-10-29,1644,0.0604,2
BUS_0306,2024-11-05,1666,0.05,3
BUS_0306,2024-11-12,1681,0.0498,2
BUS_0306,2024-11-19,1694,0.06,1
BUS_0306,2024-11-26,1718,0.0475,2
BUS_0306,2024-12-03,1740,0.0543,2
BUS_0306,2024-12-10,1739,0.0628,0
BUS_0306,2024-12-17,1747,0.0392,3
BUS_0306,2024-12-24,1775,0.0498,5
BUS_0306,2024-12-31,1782,0.0641,3
BUS_0306,2025-01-07,1803,0.0506,6
BUS_0306,2025-01-14,1809,0.0504,0
BUS_0306,2025-01-21,1830,0.0474,3
BUS_0306,2025-01-28,1852,0.0685,2
BUS_0306,2025-02-04,1864,0.0456,3
BUS_0306,2025-02-11,1890,,5
BUS_0306,2025-02-18,1917,0.0518,5
BUS_0306,2025-02-25,1935,0.0552,2
BUS_0306,2025-03-04,1953,0.0502,0
BUS_0306,2025-03-11,1982,0.0545,3
BUS_0306,2025-03-18,2009,0.0418,3
BUS_0306,2025-03-25,2032,0.0479,7
BUS_0306,2025-04-01,2058,0.0553,2
BUS_0306,2025-04-08,2071,0.0619,3
BUS_0306,2025-04-15,2085,0.0564,3
BUS_0306,2025-04-22,2093,0.0503,4
BUS_0306,2025-04-29,2104,0.0553,7
BUS_0306,2025-05-06,2126,0.0549,2
BUS_0306,2025-05-13,2153,0.0482,3
BUS_0306,2025-05-20,2190,0.0467,4
BUS_0306,2025-05-27,2234,0.0376,1
BUS_0306,2025-06-03,2252,,3
BUS_0306,2025-06-10,2282,0.0512,4
BUS_0306,2025-06-17,2301,0.041,4
BUS_0306,2025-06-24,2316,0.0552,4
BUS_0306,2025-07-01,2361,0.047,2
BUS_0306,2025-07-08,2394,0.0428,5
BUS_0306,2025-07-15,2430,0.0425,4
BUS_0307,2024-07-23,1216,0.0381,1
BUS_0307,2024-07-30,1236,0.0468,0
BUS_0307,2024-08-06,1236,0.0355,6
BUS_0307,2024-08-13,1245,0.0333,2
BUS_0307,2024-08-20,1248,0.0365,3
BUS_0307,2024-08-27,1252,0.0577,1
BUS_0307,2024-09-03,1264,0.0422,0
BUS_0307,2024-09-10,1272,0.0404,4
BUS_0307,2024-09-17,1282,0.0494,5
BUS_0307,2024-09-24,1287,0.0594,4
BUS_0307,2024-10-01,1293,0.0603,4
BUS_0307,2024-10-08,1287,0.0428,2
BUS_0307,2024-10-15,1299,0.0421,1
BUS_0307,2024-10-22,1301,0.0521,2
BUS_0307,2024-10-29,1311,0.0528,1
BUS_0307,2024-11-05,1331,0.0415,3
BUS_0307,2024-11-12,1349,0.0435,3
BUS_0307,2024-11-19,1359,0.0523,3
BUS_0307,2024-11-26,1376,0.0338,2
BUS_0307,2024-12-03,1388,0.0422,1
BUS_0307,2024-12-10,1398,0.0403,2
BUS_0307,2024-12-17,1401,0.0569,3
BUS_0307,2024-12-24,1413,0.0316,5
BUS_0307,2024-12-31,1423,0.0511,3
BUS_0307,2025-01-07,1435,0.0484,1
BUS_0307,2025-01-14,1440,0.0406,6
BUS_0307,2025-01-21,1454,0.0412,4
BUS_0307,2025-01-28,1463,0.0475,3
BUS_0307,2025-02-04,1472,,0
BUS_0307,2025-02-11,1483,0.0458,0
BUS_0307,2025-02-18,1497,0.0357,1
BUS_0307,2025-02-25,1496,0.0478,3
BUS_0307,2025-03-04,1516,0.0376,1
BUS_0307,2025-03-11,1519,0.0484,0
BUS_0307,2025-03-18,1527,0.0338,2
BUS_0307,2025-03-25,1545,0.0506,1
BUS_0307,2025-04-01,1543,0.0495,2
BUS_0307,2025-04-08,1555,0.0496,2
BUS_0307,2025-04-15,1557,0.0372,5
BUS_0307,2025-04-22,1559,0.045,4
BUS_0307,2025-04-29,1566,0.0474,0
BUS_0307,2025-05-06,1573,0.0589,2
BUS_0307,2025-05-13,1588,0.0459,2
BUS_0307,2025-05-20,1601,0.0495,4
BUS_0307,2025-05-27,1621,0.0487,4
BUS_0307,2025-06-03,1611,0.0527,4
BUS_0307,2025-06-10,1624,0.0375,2
BUS_0307,2025-06-17,1633,0.05,4
BUS_0307,2025-06-24,1632,0.0512,0
BUS_0307,2025-07-01,1635,0.0403,0
BUS_0307,2025-07-08,1651,0.0442,3
BUS_0307,2025-07-15,1663,0.0388,4
BUS_0308,2024-07-23,2124,0.0627,4
BUS_0308,2024-07-30,2182,0.0828,4
BUS_0308,2024-08-06,2242,0.1009,7
BUS_0308,2024-08-13,2316,0.0928,5
BUS_0308,2024-08-20,2377,0.0813,2
BUS_0308,2024-08-27,2428,0.0903,3
BUS_0308,2024-09-03,2477,0.0864,5
BUS_0308,2024-09-10,2543,0.0701,2
BUS_0308,2024-09-17,2612,0.0607,5
BUS_0308,2024-09-24,2694,0.0867,3
BUS_0308,2024-10-01,2778,0.0736,10
BUS_0308,2024-10-08,2853,0.0927,7
BUS_0308,2024-10-15,2925,0.095,5
BUS_0308,2024-10-22,2964,0.0662,5
BUS_0308,2024-10-29,3034,0.0816,5
BUS_0308,2024-11-05,3089,0.1026,11
BUS_0308,2024-11-12,3141,0.0901,5
BUS_0308,2024-11-19,3220,0.092,5
BUS_0308,2024-11-26,3264,0.0768,8
BUS_0308,2024-12-03,3327,0.0757,2
